trace_nb;log2(key_rank);correct_bytes;pge_median
9650;62.50013268;0;5
9700;63.16919403;0;6
9750;63.13170057;0;6
9800;62.91211469;0;6
9850;63.18472504;1;6
9900;63.11295074;1;6
9950;63.14585713;0;6
10000;62.91589847;0;6
10150;62.8441935;1;6
10300;62.80959701;1;6
10450;62.69423545;1;6
10600;62.35004056;1;7
10750;62.99231272;1;6
10900;61.81851701;0;6
11050;62.41323064;0;6
11200;62.31533428;0;6
11350;62.11763133;0;6
11500;62.06578448;0;6
11650;62.47796591;1;5
11800;62.42439467;1;6
11950;62.70752031;2;7
12100;61.95604631;2;7
12250;61.75441894;1;6
12400;60.83471479;2;7
12550;62.31938225;1;6
12700;62.71110345;0;7
12850;61.97971117;0;7
13000;62.73198682;0;8
13150;61.61385833;0;7
13300;62.66624009;1;6
13450;62.49730225;0;6
13600;61.94072794;0;8
13750;62.68063124;0;7
13900;62.20100149;0;7
14050;63.18542949;0;8
14200;63.03902868;0;7
14350;63.17287132;0;8
14500;62.84380379;0;6
14650;63.17726347;0;7
14800;63.22720666;0;6
14950;62.49217016;0;6
15100;63.21990845;0;5
15250;63.04684944;0;6
15400;62.98555435;0;5
15550;63.19026785;0;5
15700;63.25456369;0;5
15850;62.42709463;1;5
16000;62.41121224;0;5
16150;62.64118428;1;6
16300;62.98154849;1;7
16450;63.25476781;1;6
16600;63.01939797;1;6
16750;62.71920489;1;7
16900;62.88249786;1;7
17050;62.63852618;0;7
17200;62.97461915;1;8
17350;63.26509987;0;8
17500;62.85483577;1;7
17650;62.18827929;1;8
17800;62.31681598;1;8
17950;61.68437161;1;8
18100;62.32661203;1;7
18250;62.66876808;1;7
18400;61.98956361;0;7
18550;62.52250395;0;8
18700;63.02813487;0;8
18850;62.13540156;0;7
19000;61.88843812;0;7
19150;61.18275617;0;7
19300;60.44462613;0;4
19450;60.19346294;0;5
19600;60.71889658;0;5
19750;61.44391977;0;5
19900;60.45987497;0;5
