trace_nb;log2(key_rank);correct_bytes;pge_median
6050;73.05653336;1;6
6100;73.60081744;1;6
6150;73.54739167;1;6
6200;73.74657925;1;6
6250;73.45558393;1;6
6300;73.47639296;1;6
6350;73.63616591;1;6
6400;73.49414787;1;7
6450;73.83725372;1;7
6500;73.232227;1;7
6550;73.44157184;1;7
6600;74.33388176;1;7
6650;74.41634649;0;7
6700;75.41780543;0;8
6750;75.40484031;0;8
6800;75.2702945;0;8
6850;74.47175097;0;7
6900;74.10858883;0;8
6950;74.55822068;0;7
7000;74.40677573;0;8
7050;73.89110429;0;7
7100;73.92094157;0;7
7150;73.72598232;0;6
7200;74.24305349;0;7
7250;74.04535487;0;7
7300;74.07762425;0;7
7350;74.07240939;0;7
7400;74.24604443;0;7
7450;74.31976805;0;7
7500;75.11241255;0;8
7550;74.28478407;0;7
7600;74.31611279;0;7
7650;73.72201645;0;7
7700;73.84228206;0;7
7750;74.03214509;0;8
7800;74.28260715;0;7
7850;74.22436351;0;7
7900;73.7885614;0;7
7950;74.40036995;0;7
8000;74.50770769;0;6
8050;74.9798166;0;7
8100;74.65845039;0;7
8150;74.86026755;0;8
8200;75.05989602;0;7
8250;75.1305341;0;6
8300;75.59956098;0;7
8350;74.96093524;0;6
8400;74.38352433;0;7
8450;73.64813097;0;5
8500;73.05765015;0;5
8550;72.52042719;0;5
8600;72.79108184;0;5
8650;72.79774895;0;6
8700;72.59703218;0;6
8750;73.29612319;0;6
8800;73.20587698;0;6
8850;73.17285617;0;6
8900;73.527368;0;6
8950;73.53125802;0;6
9000;72.87540388;0;6
9050;72.45589808;0;6
9100;72.03904876;0;6
9150;71.98690002;0;6
9200;71.91303861;0;6
9250;71.93124472;0;5
9300;72.18908922;0;6
9350;71.76772773;0;6
9400;71.78094986;0;6
9450;71.44681704;0;7
9500;71.58209447;0;7
9550;72.37132259;0;6
9600;72.07931727;0;6
9650;72.4527766;0;7
9700;72.08888285;0;6
9750;72.02889864;0;7
9800;71.68248797;0;7
9850;71.74118102;0;7
9900;71.77836248;0;7
9950;71.15699246;0;7
10000;71.45092379;0;7
10150;71.48155866;0;7
10300;71.88178748;0;7
10450;71.96379614;0;7
10600;71.81058845;0;7
10750;72.03242598;0;6
10900;72.36633458;0;7
11050;71.85772511;1;7
11200;71.20775195;1;5
11350;71.28255025;1;6
11500;71.88033704;0;6
11650;72.77948724;0;7
11800;72.80549408;0;7
11950;72.41973564;0;7
12100;72.54693841;0;7
12250;72.74381537;0;7
12400;73.22721799;0;7
12550;73.76282381;0;6
12700;73.40820815;0;6
12850;74.24436787;0;6
13000;73.73343327;0;6
13150;73.02013041;0;7
13300;72.92945591;0;7
13450;73.28102702;0;7
13600;72.66215702;0;6
13750;72.5950264;0;7
13900;72.73473117;0;8
14050;72.19413535;0;10
14200;72.10565938;0;8
14350;71.64324348;0;7
14500;71.63037102;0;6
14650;71.67351403;0;6
14800;72.32898864;0;6
14950;72.4040325;0;6
15100;71.51290202;0;5
15250;71.05439449;1;5
15400;71.5757987;1;6
15550;71.68140231;1;7
15700;72.07951402;1;8
15850;72.56534995;1;9
16000;72.24853677;1;8
16150;72.06172742;1;8
16300;71.53592924;1;8
16450;71.43288366;1;7
16600;70.56189735;1;6
16750;70.51660416;1;6
16900;69.33208528;1;6
17050;68.31319884;1;6
17200;67.83259592;2;7
17350;68.16332197;1;6
17500;68.7195377;1;7
17650;68.23558127;1;6
17800;67.3358275;1;6
17950;67.91215427;1;8
18100;67.7562782;1;6
18250;67.09704196;2;5
18400;66.83413493;1;7
18550;66.62375718;2;7
18700;66.89477669;1;6
18850;66.40576297;2;6
19000;66.27344433;1;5
19150;66.58010044;2;5
19300;66.11874135;2;5
19450;65.49338827;2;5
19600;65.17085383;3;4
19750;65.54786236;3;5
19900;65.75749112;3;5
