trace_nb;log2(key_rank);correct_bytes;pge_median
9600;108.3387641;0;22
9650;108.1818396;0;23
9700;107.8245203;0;24
9750;107.3045876;0;24
9800;107.3098513;0;24
9850;107.3358367;0;22
9900;107.2067837;0;22
9950;107.1405796;0;23
10000;106.5377256;0;22
10125;105.8240439;0;22
10250;105.419308;0;22
10375;105.4278853;0;22
10500;104.9823684;0;21
10625;104.0673728;0;19
10750;104.6511963;0;18
10875;104.8270454;0;19
11000;104.3440162;0;19
11125;103.4152219;0;14
11250;103.9263622;0;15
11375;103.7211394;0;16
11500;103.8854984;0;15
11625;103.5259062;0;14
11750;103.8373166;0;15
11875;103.5803509;0;15
12000;103.2802516;0;13
12125;103.8408658;0;15
12250;103.8269801;0;15
12375;103.7550318;0;14
12500;103.5892449;0;14
12625;103.4119727;0;15
12750;103.0554159;0;15
12875;102.3655982;0;16
13000;102.1207259;0;17
13125;101.1569709;0;17
13250;100.6122703;0;14
13375;100.1043442;0;12
13500;99.2968826;1;13
13625;99.36699862;1;12
13750;98.55525402;1;12
13875;98.21965473;0;11
14000;97.91472028;0;12
14125;96.87454774;0;9
14250;96.99336326;1;9
14375;97.32613147;0;9
14500;97.48127732;1;10
14625;97.11726654;1;10
14750;96.28802118;1;9
14875;96.15279656;1;8
15000;96.03415315;1;7
15125;95.40335577;1;8
15250;94.73724382;1;8
15375;94.6412801;1;8
15500;93.74321093;1;8
15625;93.87123475;1;8
15750;94.44242332;1;8
15875;93.65900121;1;8
16000;93.26368474;1;8
